Fecha,Hora,Pasos
2026.08.28 18:41:00,18:41:00,69
2026.08.28 18:42:00,18:42:00,64
2026.08.28 18:43:00,18:43:00,60
2026.08.28 18:44:00,18:44:00,57
2026.08.28 18:45:00,18:45:00,31
2026.08.28 18:46:00,18:46:00,31
2026.08.28 18:47:00,18:47:00,31
2026.08.28 18:48:00,18:48:00,70
2026.08.28 18:49:00,18:49:00,86
2026.08.28 18:50:00,18:50:00,7
2026.08.28 19:06:00,19:06:00,7
2026.08.29 03:30:00,03:30:00,4
2026.08.29 03:36:00,03:36:00,24
2026.08.29 03:37:00,03:37:00,2
2026.08.29 03:40:00,03:40:00,24
2026.08.29 03:41:00,03:41:00,21
2026.08.29 03:42:00,03:42:00,34
2026.08.29 03:43:00,03:43:00,41
2026.08.29 03:44:00,03:44:00,38
2026.08.29 03:45:00,03:45:00,31
2026.08.29 03:46:00,03:46:00,10
2026.08.29 04:05:00,04:05:00,16
2026.08.29 10:17:00,10:17:00,9
2026.08.29 12:28:00,12:28:00,16
2026.08.29 12:37:00,12:37:00,7
2026.08.29 12:48:00,12:48:00,2
2026.08.29 12:51:00,12:51:00,22
2026.08.29 12:52:00,12:52:00,52
2026.08.29 12:53:00,12:53:00,56
2026.08.29 12:54:00,12:54:00,5
2026.08.29 12:55:00,12:55:00,48
2026.08.29 12:56:00,12:56:00,17
2026.08.29 12:58:00,12:58:00,14
2026.08.29 12:59:00,12:59:00,52
2026.08.29 13:01:00,13:01:00,67
2026.08.29 13:02:00,13:02:00,32
2026.08.29 13:04:00,13:04:00,38
2026.08.29 13:07:00,13:07:00,42
2026.08.29 13:08:00,13:08:00,36
2026.08.29 13:19:00,13:19:00,39
2026.08.29 13:24:00,13:24:00,41
2026.08.29 13:25:00,13:25:00,17
2026.08.29 13:26:00,13:26:00,15
2026.08.29 13:27:00,13:27:00,36
2026.08.29 13:35:00,13:35:00,4
2026.08.29 13:37:00,13:37:00,10
2026.08.29 13:38:00,13:38:00,18
2026.08.29 13:39:00,13:39:00,23
2026.08.29 13:41:00,13:41:00,14
2026.08.29 14:07:00,14:07:00,80
2026.08.29 14:08:00,14:08:00,9
2026.08.29 17:27:00,17:27:00,9
2026.08.29 17:28:00,17:28:00,14
2026.08.29 17:29:00,17:29:00,8
2026.08.29 17:30:00,17:30:00,8
2026.08.29 17:31:00,17:31:00,8
2026.08.29 17:32:00,17:32:00,31
2026.08.29 17:34:00,17:34:00,21
2026.08.29 17:35:00,17:35:00,45
2026.08.29 17:37:00,17:37:00,38
2026.08.29 17:38:00,17:38:00,14
2026.08.29 17:47:00,17:47:00,13
2026.08.29 17:48:00,17:48:00,56
2026.08.29 17:49:00,17:49:00,13
2026.08.29 19:29:00,19:29:00,17
2026.08.29 19:52:00,19:52:00,13
2026.08.29 19:53:00,19:53:00,2
2026.08.29 20:19:00,20:19:00,18
2026.08.29 20:33:00,20:33:00,7
2026.08.29 20:39:00,20:39:00,30
2026.08.29 20:43:00,20:43:00,29
2026.08.29 20:45:00,20:45:00,12
2026.08.29 20:46:00,20:46:00,15
2026.08.29 20:50:00,20:50:00,5
2026.08.29 20:51:00,20:51:00,23
2026.08.29 20:59:00,20:59:00,14
2026.08.29 21:00:00,21:00:00,14
2026.08.29 21:22:00,21:22:00,15
2026.08.29 21:24:00,21:24:00,14
2026.08.29 21:27:00,21:27:00,22
2026.08.29 21:28:00,21:28:00,5
2026.08.29 21:29:00,21:29:00,36
2026.08.29 21:30:00,21:30:00,3
2026.08.29 23:14:00,23:14:00,2
2026.08.29 23:17:00,23:17:00,13
2026.08.29 23:18:00,23:18:00,29
2026.08.29 23:21:00,23:21:00,13
2026.08.29 23:22:00,23:22:00,35
2026.08.29 23:26:00,23:26:00,24
2026.08.29 23:27:00,23:27:00,10
2026.08.29 23:29:00,23:29:00,23
2026.08.29 23:30:00,23:30:00,40
2026.08.29 23:31:00,23:31:00,32
2026.08.29 23:33:00,23:33:00,40
2026.08.29 23:35:00,23:35:00,68
2026.08.29 23:36:00,23:36:00,49
2026.08.29 23:37:00,23:37:00,27
2026.08.29 23:38:00,23:38:00,9
2026.08.29 23:39:00,23:39:00,16
2026.08.29 23:40:00,23:40:00,30
2026.08.29 23:41:00,23:41:00,59
2026.08.29 23:42:00,23:42:00,6
2026.08.29 23:43:00,23:43:00,44
2026.08.29 23:44:00,23:44:00,49
2026.08.29 23:45:00,23:45:00,34
2026.08.29 23:46:00,23:46:00,14
2026.08.29 23:47:00,23:47:00,14
2026.08.29 23:50:00,23:50:00,34
2026.08.29 23:51:00,23:51:00,7
2026.08.29 23:53:00,23:53:00,30
2026.08.29 23:54:00,23:54:00,35
2026.08.29 23:55:00,23:55:00,26
2026.08.30 00:00:00,00:00:00,59
2026.08.30 00:02:00,00:02:00,8
2026.08.30 00:03:00,00:03:00,36
2026.08.30 00:04:00,00:04:00,6
2026.08.30 00:05:00,00:05:00,17
2026.08.30 00:06:00,00:06:00,54
2026.08.30 00:07:00,00:07:00,48
2026.08.30 00:08:00,00:08:00,69
2026.08.30 00:09:00,00:09:00,85
2026.08.30 00:10:00,00:10:00,75
2026.08.30 00:14:00,00:14:00,31
2026.08.30 00:15:00,00:15:00,8
2026.08.30 00:17:00,00:17:00,9
2026.08.30 00:29:00,00:29:00,14
2026.08.30 01:13:00,01:13:00,8
2026.08.30 01:27:00,01:27:00,21
2026.08.30 01:28:00,01:28:00,20
2026.08.30 01:41:00,01:41:00,35
2026.08.30 01:42:00,01:42:00,42
2026.08.30 01:43:00,01:43:00,21
2026.08.30 01:44:00,01:44:00,19
2026.08.30 01:45:00,01:45:00,3
2026.08.30 09:33:00,09:33:00,11
2026.08.30 09:36:00,09:36:00,17
2026.08.30 09:56:00,09:56:00,45
2026.08.30 09:57:00,09:57:00,33
2026.08.30 09:58:00,09:58:00,12
2026.08.30 09:59:00,09:59:00,18
2026.08.30 10:01:00,10:01:00,42
2026.08.30 10:02:00,10:02:00,2
2026.08.30 10:03:00,10:03:00,24
2026.08.30 10:06:00,10:06:00,12
2026.08.30 10:12:00,10:12:00,26
2026.08.30 10:13:00,10:13:00,22
2026.08.30 10:17:00,10:17:00,21
2026.08.30 10:49:00,10:49:00,21
2026.08.30 10:50:00,10:50:00,4
2026.08.30 11:03:00,11:03:00,28
2026.08.30 11:05:00,11:05:00,34
2026.08.30 11:06:00,11:06:00,1
2026.08.30 12:41:00,12:41:00,12
2026.08.30 12:58:00,12:58:00,8
2026.08.30 13:21:00,13:21:00,3
2026.08.30 13:22:00,13:22:00,20
2026.08.30 13:23:00,13:23:00,21
2026.08.30 13:45:00,13:45:00,22
2026.08.30 13:53:00,13:53:00,17
2026.08.30 13:56:00,13:56:00,4
2026.08.30 13:57:00,13:57:00,53
2026.08.30 13:58:00,13:58:00,15
2026.08.30 14:01:00,14:01:00,48
2026.08.30 14:03:00,14:03:00,25
2026.08.30 14:04:00,14:04:00,13
2026.08.30 14:05:00,14:05:00,27
2026.08.30 14:06:00,14:06:00,17
2026.08.30 14:10:00,14:10:00,7
2026.08.30 14:11:00,14:11:00,19
2026.08.30 14:12:00,14:12:00,20
2026.08.30 14:13:00,14:13:00,5
2026.08.30 14:14:00,14:14:00,13
2026.08.30 14:15:00,14:15:00,6
2026.08.30 14:16:00,14:16:00,29
2026.08.30 14:17:00,14:17:00,69
2026.08.30 14:18:00,14:18:00,14
2026.08.30 14:19:00,14:19:00,18
2026.08.30 14:25:00,14:25:00,23
2026.08.30 14:26:00,14:26:00,2
2026.08.30 14:28:00,14:28:00,19
2026.08.30 14:29:00,14:29:00,4
2026.08.30 14:31:00,14:31:00,7
2026.08.30 14:32:00,14:32:00,53
2026.08.30 14:34:00,14:34:00,26
2026.08.30 14:36:00,14:36:00,74
2026.08.30 14:37:00,14:37:00,31
2026.08.30 14:40:00,14:40:00,8
2026.08.30 14:41:00,14:41:00,29
2026.08.30 14:42:00,14:42:00,65
2026.08.30 14:43:00,14:43:00,6
2026.08.30 14:47:00,14:47:00,7
2026.08.30 14:48:00,14:48:00,10
2026.08.30 14:49:00,14:49:00,28
2026.08.30 14:51:00,14:51:00,45
2026.08.30 14:52:00,14:52:00,12
2026.08.30 14:56:00,14:56:00,12
2026.08.30 14:57:00,14:57:00,7
2026.08.30 14:58:00,14:58:00,10
2026.08.30 15:01:00,15:01:00,22
2026.08.30 15:02:00,15:02:00,22
2026.08.30 15:03:00,15:03:00,33
2026.08.30 15:04:00,15:04:00,26
2026.08.30 15:05:00,15:05:00,26
2026.08.30 15:06:00,15:06:00,65
2026.08.30 15:07:00,15:07:00,31
2026.08.30 15:08:00,15:08:00,33
2026.08.30 15:09:00,15:09:00,5
2026.08.30 15:10:00,15:10:00,5
2026.08.30 15:11:00,15:11:00,45
2026.08.30 15:12:00,15:12:00,22
2026.08.30 15:13:00,15:13:00,47
2026.08.30 15:14:00,15:14:00,56
2026.08.30 15:15:00,15:15:00,56
2026.08.30 15:38:00,15:38:00,6
2026.08.30 16:16:00,16:16:00,39
2026.08.30 16:17:00,16:17:00,7
2026.08.30 16:18:00,16:18:00,7
2026.08.30 16:19:00,16:19:00,7
2026.08.30 16:20:00,16:20:00,42
2026.08.30 16:21:00,16:21:00,7
2026.08.30 16:22:00,16:22:00,6
2026.08.30 16:23:00,16:23:00,6
2026.08.30 16:24:00,16:24:00,28
2026.08.30 16:25:00,16:25:00,38
2026.08.30 16:26:00,16:26:00,73
2026.08.30 16:27:00,16:27:00,20
2026.08.30 16:30:00,16:30:00,20
2026.08.30 16:34:00,16:34:00,33
2026.08.30 16:40:00,16:40:00,38
2026.08.30 16:41:00,16:41:00,6
2026.08.30 16:42:00,16:42:00,6
2026.08.30 16:46:00,16:46:00,5
2026.08.30 16:48:00,16:48:00,11
2026.08.30 17:21:00,17:21:00,14
2026.08.30 17:22:00,17:22:00,26
2026.08.30 17:31:00,17:31:00,6
2026.08.30 17:32:00,17:32:00,5
2026.08.30 17:33:00,17:33:00,6
2026.08.30 17:34:00,17:34:00,6
2026.08.30 17:35:00,17:35:00,7
2026.08.30 17:36:00,17:36:00,39
2026.08.30 17:47:00,17:47:00,3
2026.08.30 17:48:00,17:48:00,31
2026.08.30 18:04:00,18:04:00,9
2026.08.30 19:09:00,19:09:00,44
2026.08.30 19:27:00,19:27:00,26
2026.08.30 19:28:00,19:28:00,16
2026.08.30 20:34:00,20:34:00,1
2026.08.30 20:45:00,20:45:00,18
2026.08.30 21:47:00,21:47:00,21
2026.08.30 21:49:00,21:49:00,26
2026.08.30 21:50:00,21:50:00,19
2026.08.30 22:38:00,22:38:00,13
2026.08.30 22:40:00,22:40:00,13
2026.08.30 22:45:00,22:45:00,10
2026.08.30 22:46:00,22:46:00,36
2026.08.30 22:47:00,22:47:00,20
2026.08.30 22:48:00,22:48:00,32
2026.08.30 23:17:00,23:17:00,46
2026.08.30 23:18:00,23:18:00,4
2026.08.30 23:28:00,23:28:00,63
2026.08.31 00:45:00,00:45:00,5
2026.08.31 07:12:00,07:12:00,32
2026.08.31 07:13:00,07:13:00,24
2026.08.31 07:14:00,07:14:00,24
2026.08.31 07:15:00,07:15:00,7
2026.08.31 07:22:00,07:22:00,18
2026.08.31 07:23:00,07:23:00,1
2026.08.31 07:40:00,07:40:00,61
2026.08.31 07:41:00,07:41:00,61
2026.08.31 07:42:00,07:42:00,60
2026.08.31 07:43:00,07:43:00,11
2026.08.31 07:44:00,07:44:00,60
2026.08.31 07:45:00,07:45:00,11
2026.08.31 07:46:00,07:46:00,60
2026.08.31 07:47:00,07:47:00,60
2026.08.31 07:48:00,07:48:00,144
2026.08.31 07:49:00,07:49:00,89
2026.08.31 07:50:00,07:50:00,38
2026.08.31 07:51:00,07:51:00,38
2026.08.31 07:52:00,07:52:00,38
2026.08.31 07:53:00,07:53:00,37
2026.08.31 07:54:00,07:54:00,37
2026.08.31 07:55:00,07:55:00,37
2026.08.31 07:56:00,07:56:00,37
2026.08.31 07:57:00,07:57:00,37
2026.08.31 07:58:00,07:58:00,56
2026.08.31 07:59:00,07:59:00,131
2026.08.31 08:00:00,08:00:00,129
2026.08.31 08:01:00,08:01:00,43
2026.08.31 08:19:00,08:19:00,9
2026.08.31 08:57:00,08:57:00,87
2026.08.31 08:58:00,08:58:00,73
2026.08.31 08:59:00,08:59:00,120
2026.08.31 09:00:00,09:00:00,118
2026.08.31 09:01:00,09:01:00,89
2026.08.31 09:02:00,09:02:00,127
2026.08.31 09:03:00,09:03:00,123
2026.08.31 09:04:00,09:04:00,34
2026.08.31 09:05:00,09:05:00,84
2026.08.31 09:06:00,09:06:00,112
2026.08.31 09:07:00,09:07:00,110
2026.08.31 09:08:00,09:08:00,97
2026.08.31 09:09:00,09:09:00,73
2026.08.31 09:10:00,09:10:00,91
2026.08.31 09:11:00,09:11:00,98
2026.08.31 09:12:00,09:12:00,3
2026.08.31 10:38:00,10:38:00,8
2026.08.31 11:11:00,11:11:00,25
2026.08.31 11:12:00,11:12:00,29
2026.08.31 11:15:00,11:15:00,89
2026.08.31 11:16:00,11:16:00,88
2026.08.31 11:17:00,11:17:00,88
2026.08.31 11:18:00,11:18:00,46
2026.08.31 11:19:00,11:19:00,110
2026.08.31 11:20:00,11:20:00,116
2026.08.31 11:21:00,11:21:00,68
2026.08.31 11:22:00,11:22:00,131
2026.08.31 11:23:00,11:23:00,134
2026.08.31 11:24:00,11:24:00,102
2026.08.31 11:25:00,11:25:00,125
2026.08.31 11:26:00,11:26:00,114
2026.08.31 11:27:00,11:27:00,121
2026.08.31 11:28:00,11:28:00,132
2026.08.31 11:29:00,11:29:00,57
2026.08.31 11:30:00,11:30:00,67
2026.08.31 11:31:00,11:31:00,66
2026.08.31 12:04:00,12:04:00,120
2026.08.31 12:05:00,12:05:00,110
2026.08.31 12:06:00,12:06:00,118
2026.08.31 12:07:00,12:07:00,120
2026.08.31 12:08:00,12:08:00,32
2026.08.31 12:09:00,12:09:00,26
2026.08.31 12:15:00,12:15:00,70
2026.08.31 12:16:00,12:16:00,69
2026.08.31 12:17:00,12:17:00,38
2026.08.31 12:18:00,12:18:00,67
2026.08.31 12:19:00,12:19:00,107
2026.08.31 12:20:00,12:20:00,114
2026.08.31 12:21:00,12:21:00,7
2026.08.31 12:22:00,12:22:00,11
2026.08.31 12:32:00,12:32:00,17
2026.08.31 13:40:00,13:40:00,9
2026.08.31 13:41:00,13:41:00,8
2026.08.31 13:42:00,13:42:00,8
2026.08.31 13:51:00,13:51:00,12
2026.08.31 13:52:00,13:52:00,12
2026.08.31 13:53:00,13:53:00,12
2026.08.31 13:54:00,13:54:00,11
2026.08.31 13:55:00,13:55:00,9
2026.08.31 13:56:00,13:56:00,11
2026.08.31 13:57:00,13:57:00,11
2026.08.31 13:58:00,13:58:00,11
2026.08.31 13:59:00,13:59:00,11
2026.08.31 14:11:00,14:11:00,16
2026.08.31 14:31:00,14:31:00,20
2026.08.31 18:28:00,18:28:00,59
2026.08.31 18:29:00,18:29:00,58
2026.08.31 18:30:00,18:30:00,58
2026.08.31 18:31:00,18:31:00,56
2026.08.31 18:32:00,18:32:00,55
2026.08.31 18:33:00,18:33:00,70
2026.08.31 18:34:00,18:34:00,27
2026.08.31 18:35:00,18:35:00,39
2026.08.31 18:36:00,18:36:00,58
2026.08.31 18:37:00,18:37:00,26
2026.08.31 18:38:00,18:38:00,107
2026.08.31 18:40:00,18:40:00,28
2026.08.31 18:41:00,18:41:00,6
2026.08.31 18:42:00,18:42:00,78
2026.08.31 18:43:00,18:43:00,74
2026.08.31 18:44:00,18:44:00,41
2026.08.31 18:45:00,18:45:00,44
2026.08.31 18:46:00,18:46:00,81
2026.08.31 18:47:00,18:47:00,66
2026.08.31 18:48:00,18:48:00,27
2026.08.31 18:49:00,18:49:00,89
2026.08.31 18:51:00,18:51:00,9
2026.08.31 18:52:00,18:52:00,9
2026.08.31 18:53:00,18:53:00,9
2026.08.31 18:54:00,18:54:00,9
2026.08.31 19:12:00,19:12:00,20
2026.08.31 19:21:00,19:21:00,11
2026.08.31 19:22:00,19:22:00,29
2026.08.31 19:40:00,19:40:00,45
2026.08.31 19:48:00,19:48:00,52
2026.08.31 19:49:00,19:49:00,122
2026.08.31 19:50:00,19:50:00,92
2026.08.31 19:51:00,19:51:00,80
2026.08.31 19:52:00,19:52:00,94
2026.08.31 19:53:00,19:53:00,32
2026.08.31 19:54:00,19:54:00,88
2026.08.31 19:55:00,19:55:00,55
2026.08.31 19:56:00,19:56:00,71
2026.08.31 19:57:00,19:57:00,57
2026.08.31 19:58:00,19:58:00,54
2026.08.31 19:59:00,19:59:00,97
2026.08.31 20:00:00,20:00:00,59
2026.08.31 20:02:00,20:02:00,43
2026.08.31 20:03:00,20:03:00,13
2026.08.31 20:04:00,20:04:00,63
2026.08.31 20:05:00,20:05:00,65
2026.08.31 20:06:00,20:06:00,48
2026.08.31 20:07:00,20:07:00,46
2026.08.31 20:08:00,20:08:00,44
2026.08.31 20:09:00,20:09:00,74
2026.08.31 20:10:00,20:10:00,12
2026.08.31 20:11:00,20:11:00,48
2026.08.31 20:12:00,20:12:00,94
2026.08.31 20:13:00,20:13:00,38
2026.08.31 20:14:00,20:14:00,1
2026.08.31 20:15:00,20:15:00,100
2026.08.31 20:16:00,20:16:00,52
2026.08.31 20:17:00,20:17:00,55
2026.08.31 20:18:00,20:18:00,5
2026.08.31 20:19:00,20:19:00,15
2026.08.31 20:21:00,20:21:00,36
2026.08.31 20:22:00,20:22:00,57
2026.08.31 20:23:00,20:23:00,15
2026.08.31 20:24:00,20:24:00,11
2026.08.31 20:25:00,20:25:00,85
2026.08.31 20:26:00,20:26:00,14
2026.08.31 20:27:00,20:27:00,49
2026.08.31 20:28:00,20:28:00,38
2026.08.31 20:29:00,20:29:00,25
2026.08.31 20:30:00,20:30:00,25
2026.08.31 20:31:00,20:31:00,25
2026.08.31 20:32:00,20:32:00,16
2026.08.31 20:33:00,20:33:00,32
2026.08.31 20:34:00,20:34:00,25
2026.08.31 20:35:00,20:35:00,25
2026.08.31 20:36:00,20:36:00,68
2026.08.31 20:37:00,20:37:00,25
2026.08.31 20:38:00,20:38:00,34
2026.08.31 20:39:00,20:39:00,39
2026.08.31 20:40:00,20:40:00,11
2026.08.31 21:10:00,21:10:00,11
2026.08.31 22:16:00,22:16:00,44
2026.08.31 22:17:00,22:17:00,33
2026.08.31 22:18:00,22:18:00,26
2026.08.31 22:19:00,22:19:00,20
2026.08.31 22:20:00,22:20:00,14
2026.08.31 22:22:00,22:22:00,14
2026.08.31 22:24:00,22:24:00,8
2026.08.31 22:26:00,22:26:00,13
2026.08.31 22:32:00,22:32:00,24
2026.08.31 22:39:00,22:39:00,3
2026.08.31 23:06:00,23:06:00,14
